Nama File	Clean	Dirty	Food	Water	Time
../../test_image/food/8/images-598.jpeg	0.010924191	0.98409617	0.0020115622	0.0029680775	1.812s
../../test_image/food/8/images-561.jpeg	0.047926065	0.12528796	0.772696	0.05408995	1.799s
../../test_image/food/8/images-613.jpeg	1.7826512e-08	2.0781533e-07	0.99999976	3.6376555e-08	1.797s
../../test_image/food/8/images-553.jpeg	1.0341506e-05	0.013286091	0.98227215	0.004431386	1.807s
../../test_image/food/8/imagesqwewe.jpeg	1.8050648e-06	1.0165267e-05	0.9999881	8.228218e-09	1.782s
../../test_image/food/8/imageswe.jpeg	1.2269948e-06	2.5100371e-06	0.9999963	3.406629e-08	1.791s
../../test_image/food/8/4.jpeg	0.016735647	0.9389405	0.027217574	0.017106349	1.827s
../../test_image/food/8/images-569.jpeg	1.7002985e-10	0.9999976	2.2881788e-06	1.1025708e-07	1.820s
../../test_image/food/8/images-601.jpeg	8.303909e-06	9.036725e-05	0.076950684	0.9229506	1.815s
../../test_image/food/8/images-568.jpeg	8.749766e-09	3.3920612e-06	0.9999871	9.438527e-06	1.792s
../../test_image/water/8/images-447.jpeg	0.08271629	0.90599436	0.00054528844	0.010744015	1.821s
../../test_image/water/8/images-446.jpeg	4.36161e-09	8.347051e-07	2.6802027e-07	0.9999989	1.792s
../../test_image/water/8/images-450.jpeg	0.7093864	0.0012521228	0.00663486	0.28272656	1.795s
../../test_image/water/8/images-454.jpeg	0.0075314054	1.1332587e-06	0.00084433693	0.9916231	1.791s
../../test_image/water/8/images-462.jpeg	0.00024441315	0.5744354	0.41113728	0.014182865	1.787s
../../test_image/water/8/images-449.jpeg	0.28721303	0.10506125	0.2731809	0.3345448	1.806s
../../test_image/water/8/images-448.jpeg	0.00451163	0.99481934	3.5353307e-05	0.0006337127	1.810s
../../test_image/water/8/9.jpeg	1.7116907e-05	0.0032828928	0.8747921	0.12190785	1.795s
../../test_image/water/8/images-451.jpeg	0.0021376354	0.00012800493	0.00034490426	0.9973895	1.799s
../../test_image/water/8/images-460.jpeg	1.0864592e-05	0.020120827	0.008761744	0.9711066	1.788s
../../test_image/clean/8/images-824.jpeg	0.98949707	0.0072266744	0.0031382185	0.00013804021	1.805s
../../test_image/clean/8/images-827.jpeg	0.0046174396	0.8558157	0.13945732	0.00010952857	1.814s
../../test_image/clean/8/images-819.jpeg	0.031796943	0.9675981	0.00028550866	0.00031950945	1.786s
../../test_image/clean/8/images-838.jpeg	0.8331231	0.16305096	0.0038161126	9.803213e-06	1.797s
../../test_image/clean/8/images-828.jpeg	0.99975616	0.0002217159	2.2818925e-07	2.1888876e-05	1.836s
../../test_image/clean/8/images-816.jpeg	0.99326515	0.0001348166	0.006271109	0.00032888766	1.810s
../../test_image/clean/8/images-818.jpeg	0.3449561	0.018834343	0.6142812	0.021928363	1.814s
../../test_image/clean/8/images-806.jpeg	0.970425	0.0009622681	0.02832911	0.0002836058	1.807s
../../test_image/clean/8/images-839.jpeg	0.99961495	0.00033676552	4.1218074e-05	6.9851976e-06	1.819s
../../test_image/clean/8/images-841.jpeg	0.00212411	0.00028504553	0.99756753	2.326322e-05	1.820s
../../test_image/dirty/8/images-359.jpeg	0.8663523	0.0003747538	0.13153988	0.0017330127	1.805s
../../test_image/dirty/8/images-357.jpeg	0.2890148	0.627912	0.027478036	0.055595282	1.788s
../../test_image/dirty/8/images-360.jpeg	0.4057816	0.5907651	0.0016068746	0.0018464904	1.777s
../../test_image/dirty/8/images-366.jpeg	0.0053371917	0.9332618	0.028938115	0.032462914	1.797s
../../test_image/dirty/8/2q==-9.jpeg	2.5024644e-06	0.99925727	3.9903025e-06	0.0007362715	1.838s
../../test_image/dirty/8/images-363.jpeg	0.08667997	0.8971946	0.015280318	0.0008451161	1.790s
../../test_image/dirty/8/images-368.jpeg	0.06572225	0.92886794	0.00012690392	0.005282878	1.826s
../../test_image/dirty/8/images-364.jpeg	0.00037757764	0.9942227	0.0026131973	0.0027864387	1.787s
../../test_image/dirty/8/images-356.jpeg	0.001169505	0.98098296	0.0017846669	0.016062805	1.825s
../../test_image/dirty/8/images-367.jpeg	2.0066816e-08	0.9977642	1.2280802e-09	0.0022357714	1.815s
